Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      14/14          std::vector<std::string, std::allocator<std::string> >::_M_check_len(unsigned long, char const*) const [450]
                0.00    0.00      14/14          std::vector<std::string, std::allocator<std::string> >::begin() [454]
                0.00    0.00      14/14          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::difference_type __gnu_cxx::operator-<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [449]
                0.00    0.00      14/14          std::_Vector_base<std::string, std::allocator<std::string> >::_M_allocate(unsigned long) [451]
                0.00    0.00      14/162         void __gnu_cxx::__alloc_traits<std::allocator<std::string> >::construct<std::string>(std::allocator<std::string>&, std::string*, std::string const&) [397]
                0.00    0.00      14/16          void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>&) [444]
                0.00    0.00      14/16          std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned long) [442]
-----------------------------------------------
                0.00    0.00      14/14          std::vector<std::string, std::allocator<std::string> >::push_back(std::string const&) [414]
[453]    0.0    0.00    0.00      14         std::vector<std::string, std::allocator<std::string> >::end() [453]
                0.00    0.00      14/28          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [434]
-----------------------------------------------
                0.00    0.00      14/14          std::vector<std::string, std::allocator<std::string> >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&) [452]
[454]    0.0    0.00    0.00      14         std::vector<std::string, std::allocator<std::string> >::begin() [454]
                0.00    0.00      14/28          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [434]
-----------------------------------------------
                0.00    0.00       1/13          std::map<std::string, spgk_input_t*, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::begin() [496]
                0.00    0.00      12/13          std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_M_get_insert_unique_pos(std::string const&) [421]
[455]    0.0    0.00    0.00      13         std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::begin() [455]
                0.00    0.00      13/11462       std::_Rb_tree_iterator<std::pair<std::string const, spgk_input_t*> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, spgk_input_t*> >*) [267]
-----------------------------------------------
                0.00    0.00      10/10          std::_Rb_tree<std::string, std::pair<std::string const, spgk_input_t*>, std::_Select1st<std::pair<std::string const, spgk_input_t*> >, std::less<std::string>, std::allocator<std::pair<std::string const, spgk_input_t*> > >::_M_get_insert_unique_pos(std::string const&) [421]
[456]    0.0    0.00    0.00      10         std::_Rb_tree_iterator<std::pair<std::string const, spgk_input_t*> >::operator--() [456]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long> > >::allocator() [459]
[457]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long> > >::new_allocator() [457]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long> > >::~allocator() [460]
[458]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long> > >::~new_allocator() [458]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree<std::string, std::pair<std::string const, unsigned long>, std::_Select1st<std::pair<std::string const, unsigned long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long> > >::_Rb_tree_impl<std::less<std::string>, false>::_Rb_tree_impl() [464]
[459]    0.0    0.00    0.00       3         std::allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long> > >::allocator() [459]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long> > >::new_allocator() [457]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree<std::string, std::pair<std::string const, unsigned long>, std::_Select1st<std::pair<std::string const, unsigned long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long> > >::_Rb_tree_impl<std::less<std::string>, false>::~_Rb_tree_impl() [465]
[460]    0.0    0.00    0.00       3         std::allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long> > >::~allocator() [460]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long> > >::~new_allocator() [458]
-----------------------------------------------
                0.00    0.00       3/3           SimilarityMatrix::SimilarityMatrix(std::string const&, std::string const&, std::string const&, std::string const&) [28]
[461]    0.0    0.00    0.00       3         std::map<std::string, unsigned long, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long> > >::map() [461]
                0.00    0.00       3/3           std::_Rb_tree<std::string, std::pair<std::string const, unsigned long>, std::_Select1st<std::pair<std::string const, unsigned long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long> > >::_Rb_tree() [467]
-----------------------------------------------
                0.00    0.00       3/3           SimilarityMatrix::~SimilarityMatrix() [489]
[462]    0.0    0.00    0.00       3         std::map<std::string, unsigned long, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long> > >::~map() [462]
                0.00    0.00       3/3           std::_Rb_tree<std::string, std::pair<std::string const, unsigned long>, std::_Select1st<std::pair<std::string const, unsigned long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long> > >::~_Rb_tree() [468]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree<std::string, std::pair<std::string const, unsigned long>, std::_Select1st<std::pair<std::string const, unsigned long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long> > >::_Rb_tree_impl<std::less<std::string>, false>::_Rb_tree_impl() [464]
[463]    0.0    0.00    0.00       3         std::_Rb_tree<std::string, std::pair<std::string const, unsigned long>, std::_Select1st<std::pair<std::string const, unsigned long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long> > >::_Rb_tree_impl<std::less<std::string>, false>::_M_initialize() [463]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree<std::string, std::pair<std::string const, unsigned long>, std::_Select1st<std::pair<std::string const, unsigned long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long> > >::_Rb_tree() [467]
[464]    0.0    0.00    0.00       3         std::_Rb_tree<std::string, std::pair<std::string const, unsigned long>, std::_Select1st<std::pair<std::string const, unsigned long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long> > >::_Rb_tree_impl<std::less<std::string>, false>::_Rb_tree_impl() [464]
                0.00    0.00       3/3           std::allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long> > >::allocator() [459]
                0.00    0.00       3/3           std::_Rb_tree<std::string, std::pair<std::string const, unsigned long>, std::_Select1st<std::pair<std::string const, unsigned long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long> > >::_Rb_tree_impl<std::less<std::string>, false>::_M_initialize() [463]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree<std::string, std::pair<std::string const, unsigned long>, std::_Select1st<std::pair<std::string const, unsigned long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long> > >::~_Rb_tree() [468]
[465]    0.0    0.00    0.00       3         std::_Rb_tree<std::string, std::pair<std::string const, unsigned long>, std::_Select1st<std::pair<std::string const, unsigned long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long> > >::_Rb_tree_impl<std::less<std::string>, false>::~_Rb_tree_impl() [465]
                0.00    0.00       3/3           std::allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long> > >::~allocator() [460]
-----------------------------------------------
                                 758             std::_Rb_tree<std::string, std::pair<std::string const, unsigned long>, std::_Select1st<std::pair<std::string const, unsigned long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, unsigned long> >*) [466]
